"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,nan,nan,nan,0,0.03872,0.02872,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03888,0.02888,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03904,0.02904,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0392,0.0292,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03936,0.02936,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03952,0.02952,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03968,0.02968,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.03984,0.02984,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04,0.03,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04016,0.03016,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04032,0.03032,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04048,0.03048,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04064,0.03064,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0408,0.0308,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04096,0.03096,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04112,0.03112,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04128,0.03128,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04144,0.03144,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0416,0.0316,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04176,0.03176,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04192,0.03192,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04208,0.03208,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04224,0.03224,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0424,0.0324,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04256,0.03256,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04272,0.03272,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04288,0.03288,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04304,0.03304,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0432,0.0332,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04336,0.03336,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04352,0.03352,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04368,0.03368,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04384,0.03384,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.044,0.034,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04416,0.03416,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04432,0.03432,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04448,0.03448,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04464,0.03464,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0448,0.0348,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04496,0.03496,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04512,0.03512,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04528,0.03528,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04544,0.03544,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0456,0.0356,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04576,0.03576,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04592,0.03592,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04608,0.03608,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04624,0.03624,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0464,0.0364,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04656,0.03656,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04672,0.03672,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04688,0.03688,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04704,0.03704,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0472,0.0372,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04736,0.03736,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04752,0.03752,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04768,0.03768,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04784,0.03784,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.048,0.038,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04816,0.03816,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04832,0.03832,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04848,0.03848,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04864,0.03864,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0488,0.0388,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04896,0.03896,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04912,0.03912,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04928,0.03928,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04944,0.03944,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0496,0.0396,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04976,0.03976,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.04992,0.03992,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05008,0.04008,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05024,0.04024,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0504,0.0404,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05056,0.04056,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05072,0.04072,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05088,0.04088,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05104,0.04104,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0512,0.0412,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05136,0.04136,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05152,0.04152,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05168,0.04168,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05184,0.04184,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.052,0.042,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05216,0.04216,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05232,0.04232,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05248,0.04248,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05264,0.04264,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0528,0.0428,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05296,0.04296,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05312,0.04312,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05328,0.04328,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05344,0.04344,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0536,0.0436,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05376,0.04376,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05392,0.04392,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05408,0.04408,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05424,0.04424,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0544,0.0444,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05456,0.04456,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05472,0.04472,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05488,0.04488,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05504,0.04504,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.0552,0.0452,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05536,0.04536,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05552,0.04552,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05568,0.04568,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05584,0.04584,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.056,0.046,0.049,0
nan,nan,nan,nan,nan,nan,nan,0,0.05616,0.04616,0.049,0
