"U:0","U:1","U:2","k","nut","omega","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.5453,0.00027625,0,0.017792,1.9343e-07,36177,-3.0496,1,0.07952,0.06952,0.05001,0
0.54564,0.00027827,0,0.017773,1.9287e-07,36177,-3.0469,1,0.07968,0.06968,0.05001,0
0.54598,0.0002803,0,0.017754,1.923e-07,36177,-3.0442,1,0.07984,0.06984,0.05001,0
0.5463,0.00028203,0,0.017734,1.9175e-07,36177,-3.0416,1,0.08,0.07,0.05001,0
0.54658,0.00028314,0,0.017714,1.912e-07,36177,-3.0391,1,0.08016,0.07016,0.05001,0
0.54685,0.00028424,0,0.017693,1.9065e-07,36177,-3.0365,1,0.08032,0.07032,0.05001,0
0.54713,0.00028535,0,0.017673,1.901e-07,36177,-3.034,1,0.08048,0.07048,0.05001,0
0.5474,0.00028645,0,0.017652,1.8955e-07,36177,-3.0314,1,0.08064,0.07064,0.05001,0
0.54768,0.00028756,0,0.017631,1.89e-07,36176,-3.0289,1,0.0808,0.0708,0.05001,0
0.54796,0.00028867,0,0.017611,1.8845e-07,36176,-3.0263,1,0.08096,0.07096,0.05001,0
0.54823,0.00028977,0,0.01759,1.879e-07,36176,-3.0238,1,0.08112,0.07112,0.05001,0
0.54851,0.00029088,0,0.017569,1.8735e-07,36176,-3.0212,1,0.08128,0.07128,0.05001,0
0.54875,0.00029256,0,0.017548,1.8681e-07,36176,-3.0187,1,0.08144,0.07144,0.05001,0
0.54897,0.00029482,0,0.017525,1.8627e-07,36176,-3.0163,1,0.0816,0.0716,0.05001,0
0.54918,0.00029708,0,0.017503,1.8573e-07,36176,-3.0139,1,0.08176,0.07176,0.05001,0
0.5494,0.00029935,0,0.01748,1.8519e-07,36175,-3.0115,1,0.08192,0.07192,0.05001,0
0.54961,0.00030161,0,0.017457,1.8466e-07,36175,-3.0091,1,0.08208,0.07208,0.05001,0
0.54983,0.00030388,0,0.017435,1.8412e-07,36175,-3.0066,1,0.08224,0.07224,0.05001,0
0.55004,0.00030614,0,0.017412,1.8358e-07,36175,-3.0042,1,0.0824,0.0724,0.05001,0
0.55026,0.00030841,0,0.01739,1.8304e-07,36175,-3.0018,1,0.08256,0.07256,0.05001,0
0.55047,0.00031067,0,0.017367,1.825e-07,36175,-2.9994,1,0.08272,0.07272,0.05001,0
0.55064,0.00031314,0,0.017343,1.8196e-07,36175,-2.997,1,0.08288,0.07288,0.05001,0
0.55079,0.00031573,0,0.017318,1.8142e-07,36174,-2.9947,1,0.08304,0.07304,0.05001,0
0.55094,0.00031833,0,0.017293,1.8088e-07,36174,-2.9924,1,0.0832,0.0732,0.05001,0
0.55109,0.00032093,0,0.017268,1.8034e-07,36174,-2.9901,1,0.08336,0.07336,0.05001,0
0.55124,0.00032353,0,0.017242,1.798e-07,36174,-2.9878,1,0.08352,0.07352,0.05001,0
0.55139,0.00032613,0,0.017217,1.7926e-07,36174,-2.9855,1,0.08368,0.07368,0.05001,0
0.55154,0.00032873,0,0.017192,1.7872e-07,36173,-2.9832,1,0.08384,0.07384,0.05001,0
0.55169,0.00033133,0,0.017167,1.7818e-07,36173,-2.9809,1,0.084,0.074,0.05001,0
0.55184,0.00033392,0,0.017142,1.7764e-07,36173,-2.9786,1,0.08416,0.07416,0.05001,0
0.55194,0.00033581,0,0.017115,1.771e-07,36173,-2.9764,1,0.08432,0.07432,0.05001,0
0.55202,0.00033731,0,0.017087,1.7656e-07,36173,-2.9742,1,0.08448,0.07448,0.05001,0
0.5521,0.00033882,0,0.01706,1.7603e-07,36172,-2.972,1,0.08464,0.07464,0.05001,0
0.55218,0.00034032,0,0.017032,1.7549e-07,36172,-2.9699,1,0.0848,0.0748,0.05001,0
0.55226,0.00034182,0,0.017004,1.7496e-07,36172,-2.9677,1,0.08496,0.07496,0.05001,0
0.55234,0.00034333,0,0.016977,1.7442e-07,36172,-2.9655,1,0.08512,0.07512,0.05001,0
0.55242,0.00034483,0,0.016949,1.7388e-07,36172,-2.9633,1,0.08528,0.07528,0.05001,0
0.5525,0.00034634,0,0.016921,1.7335e-07,36171,-2.9611,1,0.08544,0.07544,0.05001,0
0.55258,0.00034784,0,0.016894,1.7281e-07,36171,-2.9589,1,0.0856,0.0756,0.05001,0
0.55262,0.00035029,0,0.016864,1.7225e-07,36171,-2.9568,1,0.08576,0.07576,0.05001,0
0.55262,0.00035329,0,0.016832,1.7169e-07,36171,-2.9547,1,0.08592,0.07592,0.05001,0
0.55262,0.00035629,0,0.016801,1.7112e-07,36171,-2.9527,1,0.08608,0.07608,0.05001,0
0.55263,0.00035929,0,0.016769,1.7055e-07,36170,-2.9506,1,0.08624,0.07624,0.05001,0
0.55263,0.00036228,0,0.016738,1.6998e-07,36170,-2.9485,1,0.0864,0.0764,0.05001,0
0.55263,0.00036528,0,0.016706,1.6941e-07,36170,-2.9464,1,0.08656,0.07656,0.05001,0
0.55264,0.00036828,0,0.016675,1.6885e-07,36170,-2.9444,1,0.08672,0.07672,0.05001,0
0.55264,0.00037128,0,0.016643,1.6828e-07,36169,-2.9423,1,0.08688,0.07688,0.05001,0
0.55264,0.00037427,0,0.016612,1.6771e-07,36169,-2.9402,1,0.08704,0.07704,0.05001,0
0.5526,0.00037781,0,0.016578,1.6713e-07,36169,-2.9382,1,0.0872,0.0772,0.05001,0
0.55251,0.00038177,0,0.016542,1.6654e-07,36169,-2.9362,1,0.08736,0.07736,0.05001,0
0.55242,0.00038573,0,0.016506,1.6595e-07,36168,-2.9343,1,0.08752,0.07752,0.05001,0
0.55234,0.00038968,0,0.01647,1.6536e-07,36168,-2.9323,1,0.08768,0.07768,0.05001,0
0.55225,0.00039364,0,0.016435,1.6477e-07,36168,-2.9303,1,0.08784,0.07784,0.05001,0
0.55217,0.0003976,0,0.016399,1.6418e-07,36167,-2.9284,1,0.088,0.078,0.05001,0
0.55208,0.00040156,0,0.016363,1.6359e-07,36167,-2.9264,1,0.08816,0.07816,0.05001,0
0.552,0.00040552,0,0.016327,1.63e-07,36167,-2.9244,1,0.08832,0.07832,0.05001,0
0.55191,0.00040948,0,0.016291,1.6241e-07,36167,-2.9225,1,0.08848,0.07848,0.05001,0
0.55179,0.0004127,0,0.016254,1.618e-07,36166,-2.9205,1,0.08864,0.07864,0.05001,0
0.55161,0.0004149,0,0.016214,1.6118e-07,36166,-2.9187,1,0.0888,0.0788,0.05001,0
0.55144,0.00041711,0,0.016173,1.6055e-07,36166,-2.9168,1,0.08896,0.07896,0.05001,0
0.55127,0.00041931,0,0.016133,1.5993e-07,36165,-2.9149,1,0.08912,0.07912,0.05001,0
0.55109,0.00042152,0,0.016093,1.593e-07,36165,-2.9131,1,0.08928,0.07928,0.05001,0
0.55092,0.00042372,0,0.016053,1.5868e-07,36165,-2.9112,1,0.08944,0.07944,0.05001,0
0.55074,0.00042593,0,0.016013,1.5805e-07,36164,-2.9093,1,0.0896,0.0796,0.05001,0
0.55057,0.00042813,0,0.015973,1.5743e-07,36164,-2.9075,1,0.08976,0.07976,0.05001,0
0.55039,0.00043033,0,0.015932,1.568e-07,36164,-2.9056,1,0.08992,0.07992,0.05001,0
0.5502,0.00043277,0,0.015891,1.5617e-07,36164,-2.9038,1,0.09008,0.08008,0.05001,0
0.54993,0.00043607,0,0.015846,1.5552e-07,36163,-2.902,1,0.09024,0.08024,0.05001,0
0.54967,0.00043937,0,0.015801,1.5486e-07,36163,-2.9002,1,0.0904,0.0804,0.05001,0
0.5494,0.00044266,0,0.015757,1.542e-07,36162,-2.8985,1,0.09056,0.08056,0.05001,0
0.54914,0.00044596,0,0.015712,1.5355e-07,36162,-2.8967,1,0.09072,0.08072,0.05001,0
0.54887,0.00044926,0,0.015667,1.5289e-07,36162,-2.895,1,0.09088,0.08088,0.05001,0
0.54861,0.00045255,0,0.015622,1.5224e-07,36161,-2.8932,1,0.09104,0.08104,0.05001,0
0.54834,0.00045585,0,0.015577,1.5158e-07,36161,-2.8914,1,0.0912,0.0812,0.05001,0
0.54808,0.00045914,0,0.015532,1.5092e-07,36161,-2.8897,1,0.09136,0.08136,0.05001,0
0.54781,0.00046244,0,0.015488,1.5027e-07,36160,-2.8879,1,0.09152,0.08152,0.05001,0
0.54746,0.00046644,0,0.015438,1.4958e-07,36160,-2.8862,1,0.09168,0.08168,0.05001,0
0.5471,0.00047049,0,0.015389,1.4889e-07,36160,-2.8846,1,0.09184,0.08184,0.05001,0
0.54674,0.00047453,0,0.01534,1.482e-07,36159,-2.8829,1,0.092,0.082,0.05001,0
0.54639,0.00047858,0,0.01529,1.4751e-07,36159,-2.8812,1,0.09216,0.08216,0.05001,0
0.54603,0.00048262,0,0.015241,1.4683e-07,36159,-2.8796,1,0.09232,0.08232,0.05001,0
0.54567,0.00048666,0,0.015191,1.4614e-07,36158,-2.8779,1,0.09248,0.08248,0.05001,0
0.54531,0.00049071,0,0.015142,1.4545e-07,36158,-2.8762,1,0.09264,0.08264,0.05001,0
0.54496,0.00049475,0,0.015093,1.4476e-07,36157,-2.8746,1,0.0928,0.0828,0.05001,0
0.5446,0.0004988,0,0.015043,1.4407e-07,36157,-2.8729,1,0.09296,0.08296,0.05001,0
0.54418,0.00050161,0,0.014991,1.4337e-07,36157,-2.8713,1,0.09312,0.08312,0.05001,0
0.54373,0.00050364,0,0.014937,1.4265e-07,36156,-2.8697,1,0.09328,0.08328,0.05001,0
0.54327,0.00050567,0,0.014883,1.4193e-07,36156,-2.8682,1,0.09344,0.08344,0.05001,0
0.54282,0.0005077,0,0.014829,1.4121e-07,36155,-2.8666,1,0.0936,0.0836,0.05001,0
0.54236,0.00050973,0,0.014775,1.4049e-07,36155,-2.865,1,0.09376,0.08376,0.05001,0
0.54191,0.00051176,0,0.014721,1.3977e-07,36155,-2.8634,1,0.09392,0.08392,0.05001,0
0.54145,0.00051379,0,0.014667,1.3906e-07,36154,-2.8619,1,0.09408,0.08408,0.05001,0
0.541,0.00051581,0,0.014613,1.3834e-07,36154,-2.8603,1,0.09424,0.08424,0.05001,0
0.54054,0.00051784,0,0.014559,1.3762e-07,36153,-2.8587,1,0.0944,0.0844,0.05001,0
0.54007,0.00051993,0,0.014504,1.369e-07,36153,-2.8572,1,0.09456,0.08456,0.05001,0
0.53952,0.00052223,0,0.014446,1.3616e-07,36152,-2.8557,1,0.09472,0.08472,0.05001,0
0.53898,0.00052453,0,0.014389,1.3541e-07,36152,-2.8542,1,0.09488,0.08488,0.05001,0
0.53843,0.00052682,0,0.014331,1.3467e-07,36151,-2.8527,1,0.09504,0.08504,0.05001,0
0.53789,0.00052912,0,0.014273,1.3393e-07,36151,-2.8513,1,0.0952,0.0852,0.05001,0
0.53734,0.00053142,0,0.014215,1.3319e-07,36151,-2.8498,1,0.09536,0.08536,0.05001,0
0.5368,0.00053371,0,0.014158,1.3245e-07,36150,-2.8483,1,0.09552,0.08552,0.05001,0
0.53626,0.00053601,0,0.0141,1.3171e-07,36150,-2.8468,1,0.09568,0.08568,0.05001,0
0.53571,0.00053831,0,0.014042,1.3097e-07,36149,-2.8453,1,0.09584,0.08584,0.05001,0
0.53517,0.00054061,0,0.013985,1.3023e-07,36149,-2.8439,1,0.096,0.086,0.05001,0
0.53456,0.00054425,0,0.013924,1.2947e-07,36148,-2.8424,1,0.09616,0.08616,0.05001,0
0.53392,0.00054835,0,0.013863,1.287e-07,36148,-2.8411,1,0.09632,0.08632,0.05001,0
0.53329,0.00055244,0,0.013802,1.2794e-07,36147,-2.8397,1,0.09648,0.08648,0.05001,0
0.53266,0.00055654,0,0.013741,1.2717e-07,36147,-2.8383,1,0.09664,0.08664,0.05001,0
0.53203,0.00056064,0,0.01368,1.264e-07,36146,-2.8369,1,0.0968,0.0868,0.05001,0
0.5314,0.00056473,0,0.013619,1.2564e-07,36146,-2.8355,1,0.09696,0.08696,0.05001,0
0.53076,0.00056883,0,0.013558,1.2487e-07,36146,-2.8341,1,0.09712,0.08712,0.05001,0
0.53013,0.00057293,0,0.013497,1.241e-07,36145,-2.8327,1,0.09728,0.08728,0.05001,0
0.5295,0.00057702,0,0.013436,1.2334e-07,36145,-2.8313,1,0.09744,0.08744,0.05001,0
0.52885,0.00058061,0,0.013375,1.2257e-07,36144,-2.8299,1,0.0976,0.0876,0.05001,0
0.52813,0.00058236,0,0.013311,1.2178e-07,36144,-2.8286,1,0.09776,0.08776,0.05001,0
0.52741,0.00058411,0,0.013248,1.21e-07,36143,-2.8273,1,0.09792,0.08792,0.05001,0
0.5267,0.00058586,0,0.013184,1.2021e-07,36143,-2.826,1,0.09808,0.08808,0.05001,0
0.52598,0.00058761,0,0.013121,1.1943e-07,36142,-2.8247,1,0.09824,0.08824,0.05001,0
0.52526,0.00058936,0,0.013057,1.1865e-07,36142,-2.8234,1,0.0984,0.0884,0.05001,0
0.52455,0.00059111,0,0.012994,1.1786e-07,36141,-2.8221,1,0.09856,0.08856,0.05001,0
0.52383,0.00059286,0,0.01293,1.1708e-07,36141,-2.8208,1,0.09872,0.08872,0.05001,0
0.52311,0.00059461,0,0.012866,1.1629e-07,36140,-2.8195,1,0.09888,0.08888,0.05001,0
0.5224,0.00059636,0,0.012803,1.1551e-07,36140,-2.8182,1,0.09904,0.08904,0.05001,0
0.52163,0.00059683,0,0.012738,1.1472e-07,36139,-2.8169,1,0.0992,0.0892,0.05001,0
0.52084,0.0005965,0,0.012673,1.1393e-07,36139,-2.8157,1,0.09936,0.08936,0.05001,0
0.52005,0.00059618,0,0.012608,1.1314e-07,36138,-2.8145,1,0.09952,0.08952,0.05001,0
0.51925,0.00059585,0,0.012543,1.1235e-07,36138,-2.8132,1,0.09968,0.08968,0.05001,0
0.51846,0.00059553,0,0.012477,1.1156e-07,36137,-2.812,1,0.09984,0.08984,0.05001,0
0.51767,0.0005952,0,0.012412,1.1077e-07,36137,-2.8108,1,0.1,0.09,0.05001,0
0.51688,0.00059488,0,0.012347,1.0999e-07,36136,-2.8096,1,0.10016,0.09016,0.05001,0
0.51608,0.00059455,0,0.012281,1.092e-07,36136,-2.8083,1,0.10032,0.09032,0.05001,0
0.51529,0.00059423,0,0.012216,1.0841e-07,36135,-2.8071,1,0.10048,0.09048,0.05001,0
0.5145,0.0005939,0,0.012151,1.0762e-07,36135,-2.8059,1,0.10064,0.09064,0.05001,0
0.51365,0.00059493,0,0.012085,1.0682e-07,36134,-2.8047,1,0.1008,0.0908,0.05001,0
0.5128,0.00059603,0,0.012019,1.0603e-07,36134,-2.8036,1,0.10096,0.09096,0.05001,0
0.51195,0.00059712,0,0.011954,1.0524e-07,36133,-2.8024,1,0.10112,0.09112,0.05001,0
0.51109,0.00059822,0,0.011888,1.0445e-07,36133,-2.8013,1,0.10128,0.09128,0.05001,0
0.51024,0.00059931,0,0.011822,1.0366e-07,36132,-2.8001,1,0.10144,0.09144,0.05001,0
0.50939,0.00060041,0,0.011756,1.0286e-07,36132,-2.799,1,0.1016,0.0916,0.05001,0
0.50854,0.0006015,0,0.01169,1.0207e-07,36131,-2.7978,1,0.10176,0.09176,0.05001,0
0.50769,0.0006026,0,0.011624,1.0128e-07,36131,-2.7966,1,0.10192,0.09192,0.05001,0
0.50684,0.00060369,0,0.011559,1.0049e-07,36130,-2.7955,1,0.10208,0.09208,0.05001,0
0.50597,0.00060468,0,0.011493,9.97e-08,36130,-2.7944,1,0.10224,0.09224,0.05001,0
0.50507,0.00060528,0,0.011427,9.892e-08,36129,-2.7933,1,0.1024,0.0924,0.05001,0
0.50417,0.00060587,0,0.011362,9.8139e-08,36129,-2.7922,1,0.10256,0.09256,0.05001,0
0.50327,0.00060647,0,0.011297,9.7359e-08,36128,-2.7911,1,0.10272,0.09272,0.05001,0
0.50237,0.00060707,0,0.011231,9.6579e-08,36128,-2.79,1,0.10288,0.09288,0.05001,0
0.50146,0.00060767,0,0.011166,9.5799e-08,36128,-2.789,1,0.10304,0.09304,0.05001,0
0.50056,0.00060827,0,0.0111,9.5018e-08,36127,-2.7879,1,0.1032,0.0932,0.05001,0
0.49966,0.00060887,0,0.011035,9.4238e-08,36127,-2.7868,1,0.10336,0.09336,0.05001,0
0.49876,0.00060946,0,0.010969,9.3458e-08,36126,-2.7857,1,0.10352,0.09352,0.05001,0
0.49786,0.00061006,0,0.010904,9.2678e-08,36126,-2.7847,1,0.10368,0.09368,0.05001,0
0.49694,0.00060935,0,0.010839,9.1905e-08,36125,-2.7836,1,0.10384,0.09384,0.05001,0
0.49599,0.00060685,0,0.010774,9.1142e-08,36125,-2.7826,1,0.104,0.094,0.05001,0
0.49504,0.00060435,0,0.010709,9.0379e-08,36124,-2.7816,1,0.10416,0.09416,0.05001,0
0.49409,0.00060184,0,0.010644,8.9616e-08,36124,-2.7806,1,0.10432,0.09432,0.05001,0
0.49314,0.00059934,0,0.010579,8.8852e-08,36123,-2.7796,1,0.10448,0.09448,0.05001,0
0.49219,0.00059684,0,0.010514,8.8089e-08,36123,-2.7786,1,0.10464,0.09464,0.05001,0
0.49124,0.00059434,0,0.010449,8.7326e-08,36122,-2.7776,1,0.1048,0.0948,0.05001,0
0.49029,0.00059183,0,0.010384,8.6563e-08,36122,-2.7766,1,0.10496,0.09496,0.05001,0
0.48934,0.00058933,0,0.010319,8.58e-08,36121,-2.7756,1,0.10512,0.09512,0.05001,0
0.48839,0.00058683,0,0.010254,8.5037e-08,36121,-2.7746,1,0.10528,0.09528,0.05001,0
0.48742,0.0005854,0,0.01019,8.4289e-08,36120,-2.7736,1,0.10544,0.09544,0.05001,0
0.48644,0.00058483,0,0.010127,8.3552e-08,36120,-2.7726,1,0.1056,0.0956,0.05001,0
0.48545,0.00058427,0,0.010064,8.2815e-08,36119,-2.7717,1,0.10576,0.09576,0.05001,0
0.48447,0.00058371,0,0.01,8.2079e-08,36119,-2.7708,1,0.10592,0.09592,0.05001,0
0.48348,0.00058314,0,0.0099371,8.1342e-08,36118,-2.7698,1,0.10608,0.09608,0.05001,0
0.4825,0.00058258,0,0.0098738,8.0605e-08,36118,-2.7689,1,0.10624,0.09624,0.05001,0
0.48151,0.00058202,0,0.0098104,7.9868e-08,36117,-2.768,1,0.1064,0.0964,0.05001,0
0.48053,0.00058145,0,0.0097471,7.9132e-08,36117,-2.767,1,0.10656,0.09656,0.05001,0
0.47954,0.00058089,0,0.0096838,7.8395e-08,36117,-2.7661,1,0.10672,0.09672,0.05001,0
0.47856,0.00058033,0,0.0096205,7.7658e-08,36116,-2.7651,1,0.10688,0.09688,0.05001,0
0.47756,0.00058101,0,0.0095585,7.694e-08,36116,-2.7643,1,0.10704,0.09704,0.05001,0
0.47655,0.00058247,0,0.0094973,7.6232e-08,36115,-2.7634,1,0.1072,0.0972,0.05001,0
0.47555,0.00058393,0,0.0094362,7.5525e-08,36115,-2.7625,1,0.10736,0.09736,0.05001,0
0.47454,0.00058538,0,0.0093751,7.4818e-08,36114,-2.7617,1,0.10752,0.09752,0.05001,0
0.47353,0.00058684,0,0.0093139,7.4111e-08,36114,-2.7608,1,0.10768,0.09768,0.05001,0
0.47252,0.0005883,0,0.0092528,7.3403e-08,36113,-2.7599,1,0.10784,0.09784,0.05001,0
0.47151,0.00058976,0,0.0091916,7.2696e-08,36113,-2.7591,1,0.108,0.098,0.05001,0
0.47051,0.00059122,0,0.0091305,7.1989e-08,36112,-2.7582,1,0.10816,0.09816,0.05001,0
0.4695,0.00059268,0,0.0090694,7.1282e-08,36112,-2.7573,1,0.10832,0.09832,0.05001,0
0.46849,0.00059414,0,0.0090082,7.0574e-08,36111,-2.7564,1,0.10848,0.09848,0.05001,0
0.46747,0.00059387,0,0.0089487,6.9887e-08,36111,-2.7556,1,0.10864,0.09864,0.05001,0
0.46645,0.00059249,0,0.0088902,6.9214e-08,36111,-2.7548,1,0.1088,0.0988,0.05001,0
0.46542,0.0005911,0,0.0088318,6.854e-08,36110,-2.754,1,0.10896,0.09896,0.05001,0
0.4644,0.00058972,0,0.0087733,6.7866e-08,36110,-2.7532,1,0.10912,0.09912,0.05001,0
0.46337,0.00058834,0,0.0087148,6.7192e-08,36109,-2.7524,1,0.10928,0.09928,0.05001,0
0.46235,0.00058695,0,0.0086564,6.6518e-08,36109,-2.7516,1,0.10944,0.09944,0.05001,0
0.46132,0.00058557,0,0.0085979,6.5845e-08,36108,-2.7508,1,0.1096,0.0996,0.05001,0
0.4603,0.00058418,0,0.0085394,6.5171e-08,36108,-2.75,1,0.10976,0.09976,0.05001,0
0.45927,0.0005828,0,0.008481,6.4497e-08,36108,-2.7492,1,0.10992,0.09992,0.05001,0
0.45825,0.00058142,0,0.0084225,6.3823e-08,36107,-2.7484,1,0.11008,0.10008,0.05001,0
0.45722,0.00057878,0,0.0083656,6.3169e-08,36107,-2.7477,1,0.11024,0.10024,0.05001,0
0.45618,0.00057502,0,0.0083101,6.2533e-08,36106,-2.7469,1,0.1104,0.1004,0.05001,0
0.45515,0.00057127,0,0.0082546,6.1896e-08,36106,-2.7462,1,0.11056,0.10056,0.05001,0
0.45411,0.00056752,0,0.0081991,6.126e-08,36106,-2.7455,1,0.11072,0.10072,0.05001,0
0.45307,0.00056377,0,0.0081436,6.0624e-08,36105,-2.7448,1,0.11088,0.10088,0.05001,0
0.45203,0.00056002,0,0.0080881,5.9987e-08,36105,-2.744,1,0.11104,0.10104,0.05001,0
0.451,0.00055627,0,0.0080326,5.9351e-08,36104,-2.7433,1,0.1112,0.1012,0.05001,0
0.44996,0.00055252,0,0.0079772,5.8714e-08,36104,-2.7426,1,0.11136,0.10136,0.05001,0
0.44892,0.00054877,0,0.0079217,5.8078e-08,36104,-2.7418,1,0.11152,0.10152,0.05001,0
0.44789,0.00054502,0,0.0078662,5.7442e-08,36103,-2.7411,1,0.11168,0.10168,0.05001,0
0.44685,0.00054203,0,0.0078122,5.6824e-08,36103,-2.7404,1,0.11184,0.10184,0.05001,0
0.44581,0.00054027,0,0.0077606,5.6237e-08,36102,-2.7397,1,0.112,0.102,0.05001,0
0.44478,0.0005385,0,0.007709,5.5651e-08,36102,-2.739,1,0.11216,0.10216,0.05001,0
0.44374,0.00053674,0,0.0076574,5.5064e-08,36102,-2.7384,1,0.11232,0.10232,0.05001,0
0.44271,0.00053498,0,0.0076058,5.4477e-08,36101,-2.7377,1,0.11248,0.10248,0.05001,0
0.44167,0.00053321,0,0.0075542,5.389e-08,36101,-2.737,1,0.11264,0.10264,0.05001,0
0.44063,0.00053145,0,0.0075026,5.3304e-08,36100,-2.7363,1,0.1128,0.1028,0.05001,0
0.4396,0.00052969,0,0.007451,5.2717e-08,36100,-2.7357,1,0.11296,0.10296,0.05001,0
0.43856,0.00052793,0,0.0073994,5.213e-08,36100,-2.735,1,0.11312,0.10312,0.05001,0
0.43753,0.00052616,0,0.0073478,5.1543e-08,36099,-2.7343,1,0.11328,0.10328,0.05001,0
0.43649,0.00052454,0,0.0072969,5.0966e-08,36099,-2.7336,1,0.11344,0.10344,0.05001,0
0.43546,0.00052362,0,0.0072495,5.0435e-08,36099,-2.733,1,0.1136,0.1036,0.05001,0
0.43444,0.00052271,0,0.0072021,4.9904e-08,36098,-2.7324,1,0.11376,0.10376,0.05001,0
0.43341,0.0005218,0,0.0071547,4.9373e-08,36098,-2.7318,1,0.11392,0.10392,0.05001,0
0.43238,0.00052088,0,0.0071073,4.8842e-08,36098,-2.7312,1,0.11408,0.10408,0.05001,0
0.43135,0.00051997,0,0.0070599,4.8311e-08,36097,-2.7305,1,0.11424,0.10424,0.05001,0
0.43033,0.00051905,0,0.0070125,4.778e-08,36097,-2.7299,1,0.1144,0.1044,0.05001,0
0.4293,0.00051814,0,0.0069651,4.7249e-08,36097,-2.7293,1,0.11456,0.10456,0.05001,0
0.42827,0.00051722,0,0.0069177,4.6718e-08,36096,-2.7287,1,0.11472,0.10472,0.05001,0
0.42725,0.00051631,0,0.0068703,4.6187e-08,36096,-2.728,1,0.11488,0.10488,0.05001,0
0.42622,0.00051539,0,0.006823,4.5656e-08,36096,-2.7274,1,0.11504,0.10504,0.05001,0
0.42521,0.0005119,0,0.0067792,4.5176e-08,36095,-2.7268,1,0.1152,0.1052,0.05001,0
0.4242,0.00050804,0,0.0067361,4.4703e-08,36095,-2.7262,1,0.11536,0.10536,0.05001,0
0.42319,0.00050419,0,0.0066929,4.423e-08,36095,-2.7256,1,0.11552,0.10552,0.05001,0
0.42218,0.00050033,0,0.0066497,4.3757e-08,36094,-2.725,1,0.11568,0.10568,0.05001,0
0.42118,0.00049647,0,0.0066065,4.3283e-08,36094,-2.7245,1,0.11584,0.10584,0.05001,0
0.42017,0.00049261,0,0.0065633,4.281e-08,36094,-2.7239,1,0.116,0.106,0.05001,0
0.41916,0.00048875,0,0.0065201,4.2337e-08,36093,-2.7233,1,0.11616,0.10616,0.05001,0
0.41815,0.00048489,0,0.006477,4.1864e-08,36093,-2.7227,1,0.11632,0.10632,0.05001,0
0.41715,0.00048103,0,0.0064338,4.1391e-08,36093,-2.7221,1,0.11648,0.10648,0.05001,0
0.41614,0.00047717,0,0.0063906,4.0918e-08,36092,-2.7215,1,0.11664,0.10664,0.05001,0
0.41515,0.00047338,0,0.0063498,4.0476e-08,36092,-2.7209,1,0.1168,0.1068,0.05001,0
0.41418,0.00046964,0,0.0063112,4.0062e-08,36092,-2.7204,1,0.11696,0.10696,0.05001,0
0.41322,0.0004659,0,0.0062726,3.9649e-08,36091,-2.7198,1,0.11712,0.10712,0.05001,0
0.41225,0.00046216,0,0.006234,3.9235e-08,36091,-2.7193,1,0.11728,0.10728,0.05001,0
0.41128,0.00045842,0,0.0061954,3.8822e-08,36091,-2.7187,1,0.11744,0.10744,0.05001,0
0.41032,0.00045469,0,0.0061568,3.8408e-08,36091,-2.7181,1,0.1176,0.1076,0.05001,0
0.40935,0.00045095,0,0.0061182,3.7995e-08,36090,-2.7176,1,0.11776,0.10776,0.05001,0
0.40838,0.00044721,0,0.0060796,3.7582e-08,36090,-2.717,1,0.11792,0.10792,0.05001,0
0.40742,0.00044347,0,0.006041,3.7168e-08,36090,-2.7165,1,0.11808,0.10808,0.05001,0
0.40645,0.00043973,0,0.0060024,3.6755e-08,36089,-2.7159,1,0.11824,0.10824,0.05001,0
0.40549,0.00043614,0,0.0059642,3.6346e-08,36089,-2.7154,1,0.1184,0.1084,0.05001,0
0.40457,0.00043429,0,0.0059306,3.5998e-08,36089,-2.7148,1,0.11856,0.10856,0.05001,0
0.40366,0.00043244,0,0.0058969,3.565e-08,36089,-2.7143,1,0.11872,0.10872,0.05001,0
0.40275,0.0004306,0,0.0058633,3.5301e-08,36088,-2.7138,1,0.11888,0.10888,0.05001,0
0.40184,0.00042875,0,0.0058297,3.4953e-08,36088,-2.7132,1,0.11904,0.10904,0.05001,0
0.40093,0.0004269,0,0.005796,3.4604e-08,36088,-2.7127,1,0.1192,0.1092,0.05001,0
0.40001,0.00042505,0,0.0057624,3.4256e-08,36088,-2.7122,1,0.11936,0.10936,0.05001,0
0.3991,0.0004232,0,0.0057288,3.3907e-08,36087,-2.7116,1,0.11952,0.10952,0.05001,0
0.39819,0.00042135,0,0.0056952,3.3559e-08,36087,-2.7111,1,0.11968,0.10968,0.05001,0
0.39728,0.0004195,0,0.0056615,3.321e-08,36087,-2.7106,1,0.11984,0.10984,0.05001,0
0.39637,0.00041765,0,0.0056279,3.2862e-08,36087,-2.71,1,0.12,0.11,0.05001,0
0.39548,0.00041419,0,0.0055967,3.2546e-08,36086,-2.7095,1,0.12016,0.11016,0.05001,0
0.39462,0.00040952,0,0.0055672,3.2255e-08,36086,-2.709,1,0.12032,0.11032,0.05001,0
0.39376,0.00040484,0,0.0055378,3.1964e-08,36086,-2.7085,1,0.12048,0.11048,0.05001,0
0.3929,0.00040017,0,0.0055084,3.1672e-08,36086,-2.708,1,0.12064,0.11064,0.05001,0
